element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Pr	2	"421.186"	"421.186+"	"320"	"5.7e+06"	B+	"0.550136"	"3.493002"	"4f3.(4I*<15/2>).6s<1/2>"	"(15/2,1/2)*"	"8"	""	""	"7"	17	15		"T8137"	"L3475"	
Pr	2	"422.293"	"422.293+"	"3800"	"4.7e+07"	B+	"0.054795"	"2.989941"	"4f3.(4I*<9/2>).6s<1/2>"	"(9/2,1/2)*"	"5"	"4f3.(4I*).6p"	"5K"	"6"	11	13		"T8137n"	"L3475"	
Pr	2	"422.535"	"422.532+"	"3800"	"8.7e+07"	B+	"0.000000"	"2.933491"	"4f3.(4I*<9/2>).6s<1/2>"	"(9/2,1/2)*"	"4"	"4f3.(4I*).6p"	"5I"	"4"	9	9		"T8137"	"L3475"	
Pr	2	"423.615"	"423.615+"	"320c"	"3.62e+06"	B+	"0.204451"	"3.130439"	"4f3.(4I*<11/2>).6s<1/2>"	"(11/2,1/2)*"	"6"	""	""	"7"	13	15		"T8137"	"L3475"	
Pr	2	"424.101"	"424.101+"	"960"	"2.72e+07"	B	"0.550136"	"3.472773"	"4f3.(4I*<15/2>).6s<1/2>"	"(15/2,1/2)*"	"8"	"4f3.(4I*).6p?"	""	"7"	17	15		"T8137"	"L3475"	
Pr	2	"424.351"	"424.351+"	"340"	"8.0e+06"	B	"0.421944"	"3.342857"	"4f3.(4I*<13/2>).6s<1/2>"	"(13/2,1/2)*"	"6"	"4f3.(4I*).6p?"	""	"6"	13	13		"T8137"	"L3475"	
Pr	2	"424.763"	"424.764+"	"840c"	"7.9e+06"	B	"0.054795"	"2.972872"	"4f3.(4I*<9/2>).6s<1/2>"	"(9/2,1/2)*"	"5"	""	""	"6"	11	13		"T8137"	"L3475"	
Pr	2	"425.440"	"425.440+"	"500"	"1.01e+07"	C+	"0.629759"	"3.543194"	"4f3.(4I*<15/2>).6s<1/2>"	"(15/2,1/2)*"	"7"	"4f3.(4I*).6p?"	"3I?"	"7"	15	15		"T8137"	"L3475"	
Pr	2	"426.378"	"426.378+"	"270c"	"5.0e+06"	B	"0.371749"	"3.278776"	"4f3.(4I*<13/2>).6s<1/2>"	"(13/2,1/2)*"	"7"	""	""	"7"	15	15		"T8137"	"L3475"	
Pr	2	"427.227"	"427.227+"	"790c*"	"1.88e+07"	C+	"0.371749"	"3.272999"	"4f3.(4I*<13/2>).6s<1/2>"	"(13/2,1/2)*"	"7"	"4f3.(4I*).6p?"	""	"6"	15	13		"T8137"	"L3475"	
Pr	2	"428.242"	"428.245+"	"790c"	"1.64e+07"	B+	"0.550136"	"3.444491"	"4f3.(4I*<15/2>).6s<1/2>"	"(15/2,1/2)*"	"8"	""	""	"8"	17	17		"T8137"	"L3475"	
Pr	2	"430.576"	"430.575+"	"1500"	"2.99e+07"	B	"0.054795"	"2.933491"	"4f3.(4I*<9/2>).6s<1/2>"	"(9/2,1/2)*"	"5"	"4f3.(4I*).6p"	"5I"	"4"	11	9		"T8137"	"L3475"	
Pr	2	"432.355"	"432.356+"	"210"	"5.1e+06"	C+	"0.629759"	"3.496596"	"4f3.(4I*<15/2>).6s<1/2>"	"(15/2,1/2)*"	"7"	"4f3.(4I*).6p"	"5I"	"8"	15	17		"T8137"	"L3475"	
Pr	2	"432.941"	"432.942+"	"270"	"3.77e+06"	B+	"0.216194"	"3.079151"	"4f3.(4I*<11/2>).6s<1/2>"	"(11/2,1/2)*"	"5"	""	""	"6"	11	13		"T8137"	"L3475"	
Pr	2	"433.397"	"433.397+"	"1300"	"2.3e+07"	D+	"0.204451"	"3.064398"	"4f3.(4I*<11/2>).6s<1/2>"	"(11/2,1/2)*"	"6"	"4f3.(4I*).6p"	"5I"	"5"	13	11		"T8137"	"L3475"	
Pr	2	"433.870"	"433.870+"	"360"	"6.9e+06"	B	"0.421944"	"3.278776"	"4f3.(4I*<13/2>).6s<1/2>"	"(13/2,1/2)*"	"6"	""	""	"7"	13	15		"T8137"	"L3475"	
Pr	2	"434.749"	"434.749+"	"470c"	"1.28e+07"	C+	"0.421944"	"3.272999"	"4f3.(4I*<13/2>).6s<1/2>"	"(13/2,1/2)*"	"6"	"4f3.(4I*).6p?"	""	"6"	13	13		"T8137"	"L3475"	
Pr	2	"435.979"	"435.979+"	"410c"	"1.05e+07"	C+	"0.629759"	"3.472773"	"4f3.(4I*<15/2>).6s<1/2>"	"(15/2,1/2)*"	"7"	"4f3.(4I*).6p?"	""	"7"	15	15		"T8137"	"L3475"	
Pr	2	"436.833"	"436.833+"	"1200"	"1.43e+07"	B+	"0.000000"	"2.837452"	"4f3.(4I*<9/2>).6s<1/2>"	"(9/2,1/2)*"	"4"	""	""	"5"	9	11		"T8137"	"L3475"	
Pr	2	"440.360"	"440.360+"	"170"	"7.2e+06"	B	"0.629759"	"3.444491"	"4f3.(4I*<15/2>).6s<1/2>"	"(15/2,1/2)*"	"7"	""	""	"8"	15	17		"T8137"	"L3475"	
Pr	2	"440.583"	"440.583+"	"430"	"1.70e+07"	B	"0.550136"	"3.363443"	"4f3.(4I*<15/2>).6s<1/2>"	"(15/2,1/2)*"	"8"	"4f3.(4I*).6p"	"5K"	"8"	17	17		"T8137n"	"L3475"	
Pr	2	"440.882"	"440.882+"	"1700"	"3.58e+07"	B+	"0.000000"	"2.811396"	"4f3.(4I*<9/2>).6s<1/2>"	"(9/2,1/2)*"	"4"	"4f3.(4I*).6p"	"5K"	"5"	9	11		"T8137"	"L3475"	
Pr	2	"441.377"	"441.377+"	"410"	"7.2e+06"	B+	"0.216194"	"3.024437"	"4f3.(4I*<11/2>).6s<1/2>"	"(11/2,1/2)*"	"5"	""	""	"6"	11	13		"T8137"	"L3475"	
Pr	2	"442.122"	"442.122+"	"160c"	"4.5e+06"	B	"0.371749"	"3.175260"	"4f3.(4I*<13/2>).6s<1/2>"	"(13/2,1/2)*"	"7"	""	""	"6"	15	13		"T8137"	"L3475"	
Pr	2	"442.913"	"442.913+"	"1200c*"	"9.9e+06"	B+	"0.000000"	"2.798507"	"4f3.(4I*<9/2>).6s<1/2>"	"(9/2,1/2)*"	"4"	""	""	"5"	9	11		"T8137"	"L3475"	
Pr	2	"442.925"	"442.925+"	"1200c*"	"1.88e+07"	B	"0.371749"	"3.170176"	"4f3.(4I*<13/2>).6s<1/2>"	"(13/2,1/2)*"	"7"	"4f3.(4I*).6p"	"5K"	"7"	15	15		"T8137n"	"L3475"	
Pr	2	"444.983"	"444.982+"	"730"	"1.35e+07"	C+	"0.204451"	"2.989941"	"4f3.(4I*<11/2>).6s<1/2>"	"(11/2,1/2)*"	"6"	"4f3.(4I*).6p"	"5K"	"6"	13	13		"T8137n"	"L3475"	
Pr	2	"445.436"	"445.435+"	"65"	"1.94e+06"	B	"0.054795"	"2.837452"	"4f3.(4I*<9/2>).6s<1/2>"	"(9/2,1/2)*"	"5"	""	""	"5"	11	11		"T8137"	"L3475"	
Pr	2	"446.866"	"446.866+"	"960"	"2.3e+07"	C+	"0.216194"	"2.989941"	"4f3.(4I*<11/2>).6s<1/2>"	"(11/2,1/2)*"	"5"	"4f3.(4I*).6p"	"5K"	"6"	11	13		"T8137n"	"L3475"	
Pr	2	"447.726"	"447.726+"	"140c"	"3.8e+06"	B	"0.204451"	"2.972872"	"4f3.(4I*<11/2>).6s<1/2>"	"(11/2,1/2)*"	"6"	""	""	"6"	13	13		"T8137"	"L3475"	
Pr	2	"449.646"	"449.646+"	"1100"	"1.30e+07"	B	"0.054795"	"2.811396"	"4f3.(4I*<9/2>).6s<1/2>"	"(9/2,1/2)*"	"5"	"4f3.(4I*).6p"	"5K"	"5"	11	11		"T8137"	"L3475"	
Pr	2	"451.015"	"451.015+"	"790"	"1.99e+07"	B	"0.421944"	"3.170176"	"4f3.(4I*<13/2>).6s<1/2>"	"(13/2,1/2)*"	"6"	"4f3.(4I*).6p"	"5K"	"7"	13	15		"T8137n"	"L3475"	
Pr	2	"451.758"	"451.758+"	"200c"	"2.75e+06"	B+	"0.054795"	"2.798507"	"4f3.(4I*<9/2>).6s<1/2>"	"(9/2,1/2)*"	"5"	""	""	"5"	11	11		"T8137"	"L3475"	
Pr	2	"453.415"	"453.415+"	"340c*"	"1.00e+07"	B	"0.629759"	"3.363443"	"4f3.(4I*<15/2>).6s<1/2>"	"(15/2,1/2)*"	"7"	"4f3.(4I*).6p"	"5K"	"8"	15	17		"T8137n"	"L3475"	
Pr	2	"453.592"	"453.592+"	"340"	"5.7e+06"	B+	"0.000000"	"2.732618"	"4f3.(4I*<9/2>).6s<1/2>"	"(9/2,1/2)*"	"4"	""	""	"5"	9	11		"T8137"	"L3475"	
Pr	2	"462.874"	"462.874+"	"270c*"	"4.0e+06"	B	"0.054795"	"2.732618"	"4f3.(4I*<9/2>).6s<1/2>"	"(9/2,1/2)*"	"5"	""	""	"5"	11	11		"T8137"	"L3475"	
Pr	2	"464.605"	"464.605+"	"140"	"2.03e+06"	B	"0.216194"	"2.884041"	"4f3.(4I*<11/2>).6s<1/2>"	"(11/2,1/2)*"	"5"	""	""	"5"	11	11		"T8137"	"L3475"	
Pr	2	"466.465"	"466.465+"	"140"	"3.08e+06"	B+	"0.421944"	"3.079151"	"4f3.(4I*<13/2>).6s<1/2>"	"(13/2,1/2)*"	"6"	""	""	"6"	13	13		"T8137"	"L3475"	
Pr	2	"473.4117"	"473.417+"	"100"	"5.8e+06"	C+	"0.371749"	"2.989941"	"4f3.(4I*<13/2>).6s<1/2>"	"(13/2,1/2)*"	"7"	"4f3.(4I*).6p"	"5K"	"6"	15	13		"T8137n"	"L3396"	
Pr	2	"476.272"	"476.272+"	"100"	"2.09e+06"	B	"0.421944"	"3.024437"	"4f3.(4I*<13/2>).6s<1/2>"	"(13/2,1/2)*"	"6"	""	""	"6"	13	13		"T8137"	"L3475"	
Pr	2	"487.9121"	"487.910+"	"30"	"1.6e+06"	D+	"0.629759"	"3.170176"	"4f3.(4I*<15/2>).6s<1/2>"	"(15/2,1/2)*"	"7"	"4f3.(4I*).6p"	"5K"	"7"	15	15		"T8137n"	"L3396"	
Pr	2	"488.6045"	"488.603+"	"20"	"1.1e+06"	C	"0.633361"	"3.170176"	"4f3.(4I*).5d"	"5L*"	"7"	"4f3.(4I*).6p"	"5K"	"7"	15	15		"T5674n"	"L3396"	
Pr	2	"491.2629"	"491.262+"	"10"	"4.3e+06"	C+	"0.949689"	"3.472773"	"4f3.(4I*).5d"	"5K*"	"8"	"4f3.(4I*).6p?"	""	"7"	17	15		"T8137"	"L3396"	
Pr	2	"503.441"	"503.441+"	"270"	"1.1e+07"	D+	"1.110711"	"3.572760"	"4f3.(4I*).5d"	"5K*"	"9"	"4f3.(4I*).6p"	"5K"	"9"	19	19		"T2994"	"L3475"	
Pr	2	"511.038"	"511.037+"	"360"	"1.49e+07"	B	"0.508038"	"2.933491"	"4f3.(4I*).5d"	"5K*"	"5"	"4f3.(4I*).6p"	"5I"	"4"	11	9		"T8137"	"L3475"	
Pr	2	"511.076"	"511.076+"	"560"	"2.8e+07"	C+	"1.147491"	"3.572760"	"4f3.(4I*).5d"	"5L*"	"10"	"4f3.(4I*).6p"	"5K"	"9"	21	19		"T2994"	"L3475"	
Pr	2	"512.952"	"512.953+"	"410"	"1.69e+07"	C+	"0.648006"	"3.064398"	"4f3.(4I*).5d"	"5K*"	"6"	"4f3.(4I*).6p"	"5I"	"5"	13	11		"T8137"	"L3475"	
Pr	2	"513.514"	"513.514+"	"270"	"1.27e+07"	B	"0.949689"	"3.363443"	"4f3.(4I*).5d"	"5K*"	"8"	"4f3.(4I*).6p"	"5K"	"8"	17	17		"T8137n"	"L3475"	
Pr	2	"516.174"	"516.174+"	"200"	"4.3e+06"	B	"0.482728"	"2.884041"	"4f3.(4I*).5d"	"5L*"	"6"	""	""	"5"	13	11		"T8137"	"L3475"	
Pr	2	"517.390"	"517.390+"	"620"	"3.3e+07"	B	"0.967772"	"3.363443"	"4f3.(4I*).5d"	"5L*"	"9"	"4f3.(4I*).6p"	"5K"	"8"	19	17		"T8137n"	"L3475"	
Pr	2	"519.511"	"519.512+"	"150"	"9.6e+06"	C+	"1.110711"	"3.496596"	"4f3.(4I*).5d"	"5K*"	"9"	"4f3.(4I*).6p"	"5I"	"8"	19	17		"T8137"	"L3475"	
Pr	2	"519.531"	"519.531+"	"200"	"1.02e+07"	B	"0.795226"	"3.181024&dagger;"	"4f3.(4I*).5d"	"5K*"	"7"	"4f3.(4I*).6p"	"5I"	"6"	15	13		"T8137"	"L3475"	
Pr	2	"520.655"	"520.656+"	"360"	"1.47e+07"	C+	"0.949689"	"3.330333"	"4f3.(4I*).5d"	"5K*"	"8"	"4f3.(4I*).6p"	"5I"	"7"	17	15		"T8137"	"L3475"	
Pr	2	"520.790"	"520.790+"	"150"	"4.2e+06"	B	"0.795226"	"3.175260"	"4f3.(4I*).5d"	"5K*"	"7"	""	""	"6"	15	13		"T8137"	"L3475"	
Pr	2	"521.905"	"521.905+"	"360"	"1.38e+07"	B	"0.795226"	"3.170176"	"4f3.(4I*).5d"	"5K*"	"7"	"4f3.(4I*).6p"	"5K"	"7"	15	15		"T7420n"	"L3475"	
Pr	2	"522.011"	"522.011+"	"560"	"3.07e+07"	B	"0.795710"	"3.170176"	"4f3.(4I*).5d"	"5L*"	"8"	"4f3.(4I*).6p"	"5K"	"7"	17	15		"T7420n"	"L3475"	
Pr	2	"525.1738"	"525.170+"	"10"	"2.0e+06"	C	"0.629759"	"2.989941"	"4f3.(4I*<15/2>).6s<1/2>"	"(15/2,1/2)*"	"7"	"4f3.(4I*).6p"	"5K"	"6"	15	13		"T5674n"	"L3396"	
Pr	2	"525.973"	"525.973+"	"680"	"2.09e+07"	B	"0.633361"	"2.989941"	"4f3.(4I*).5d"	"5L*"	"7"	"4f3.(4I*).6p"	"5K"	"6"	15	13		"T8137n"	"L3475"	
Pr	2	"526.388"	"526.387+"	"180"	"5.6e+06"	B	"0.482728"	"2.837452"	"4f3.(4I*).5d"	"5L*"	"6"	""	""	"5"	13	11		"T8137"	"L3475"	
Pr	2	"529.262"	"529.262+"	"340"	"9.3e+06"	C+	"0.648006"	"2.989941"	"4f3.(4I*).5d"	"5K*"	"6"	"4f3.(4I*).6p"	"5K"	"6"	13	13		"T8137n"	"L3475"	
Pr	2	"529.809"	"529.810+"	"230"	"6.5e+06"	B	"0.633361"	"2.972872"	"4f3.(4I*).5d"	"5L*"	"7"	""	""	"6"	15	13		"T8137"	"L3475"	
